0,(685,325),510552
0,(695,323),511550
0,(705,321),512622
0,(715,321),513545
0,(727,319),514550
0,(731,319),515550
0,(741,319),516552
0,(753,317),517551
0,(763,317),518554
0,(773,315),519581
0,(783,315),520551
0,(793,315),521552
0,(803,313),522543
0,(813,313),523551
0,(823,313),524550
0,(833,313),525551
0,(841,311),526548
0,(851,311),527553
0,(861,311),528553
0,(871,311),529552
0,(881,311),530552
0,(891,311),531555
0,(899,311),532553
0,(909,311),533548
0,(919,311),534553
0,(929,311),535556
0,(937,311),536553
0,(947,311),537553
0,(957,311),538556
0,(965,311),539557
0,(975,313),540562
0,(985,313),541546
0,(993,313),542553
0,(1003,315),543556
0,(1011,315),544553
0,(1021,317),545556
0,(1029,317),546557
0,(1037,319),547559
0,(1047,319),548557
0,(1055,321),549559
0,(1063,323),550557
0,(1073,323),551558
0,(1081,325),552549
0,(1089,327),553557
0,(1097,329),554559
0,(1105,329),555558
0,(1113,331),556557
0,(1121,333),557558
0,(1129,335),558559
0,(1137,337),559558
0,(1145,339),560550
0,(1151,341),561556
0,(1159,345),562557
0,(1163,345),563558
0,(1169,347),564560
0,(1177,351),565559
0,(1183,353),566558
0,(1191,355),567558
0,(1197,359),568562
0,(1203,361),569550
0,(1209,365),570560
0,(1215,367),571560
0,(1221,371),572559
0,(1227,375),573563
0,(1231,377),574561
0,(1237,381),575562
0,(1243,385),576560
0,(1247,389),577562
0,(1251,393),578560
0,(1257,395),579553
0,(1261,399),580564
0,(1265,403),581561
0,(1269,407),582571
0,(1273,411),583561
0,(1275,415),584562
0,(1279,419),585561
0,(1283,425),586561
0,(1285,429),587560
0,(1289,433),588550
0,(1291,437),589554
0,(1293,441),590553
0,(1295,447),591552
0,(1297,451),592551
0,(1299,455),593552
0,(1301,459),594553
0,(1303,465),595553
0,(1303,469),596554
0,(1305,473),597552
0,(1305,479),598554
0,(1307,483),599554
0,(1307,489),600552
0,(1307,493),601565
0,(1307,497),602565
0,(1307,503),603567
0,(1307,507),604564
0,(1307,513),605564
0,(1307,517),606563
0,(1307,523),607580
0,(1305,527),608558
0,(1305,533),609567
